,channelId,channelTitle,video_id,title,thumbnail_url,tags,view_count,like_count,comment_count,duration
359,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,r5RAM_mBQB0,"Mr. Chandramouli - Kallooliye Tamil Video | Gautham Karthik, Regina | Sam C.S.",https://i.ytimg.com/vi/r5RAM_mBQB0/mqdefault.jpg,"['Mr.Chandramouli - Kallooliye video', 'Mr.Chandramouli', 'Mr.Chandramouli Songs', 'Mr Chandramouli Videos', 'Mr. Chandramouli Trailers', 'Mr. Chandramouli Full Song', 'Mr. Chandramouli Full Video', 'Mr Chandramouli HD Songs', 'Mr. Chandramouli HD Videos', 'Mr. Chandramouli Movie Songs', 'Mr. Chandramouli Movie Videos', 'Mr. Chandramouli Full HD Videos', 'Mr. Chandramouli Official Songs', 'Mr. Chandramouli Official Videos', 'Mr. Chandramouli Official Movie Videos', 'Mr.', 'HD']",109802,1143,23,PT3M33S
360,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,y-Cq5Ud3dSU,Thugs - Ey Azhagiye Lyric | Hridhu Haroon SIMHA | RK Suresh | Sam. C. S | BRINDA,https://i.ytimg.com/vi/y-Cq5Ud3dSU/mqdefault.jpg,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Song', 'Tamil Latest Songs 2020', 'Tamil Latest Songs 2021', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'Tamil Movie Songs', 'Latest Video Songs Tamil', 'latest Tamil Love Songs', 'Latest Tamil Hit Songs', 'Telugu Songs 2021', 'New Tamil Songs', 'Songs in Telugu', 'Telugu Movie Songs', 'Video Songs Telugu', 'new Telugu Songs']",1764871,10348,97,PT3M24S
890,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,izsVFpAxBkc,"Vettaikaaran - Uchimandai Video| Vijay, Anushka",https://i.ytimg.com/vi/izsVFpAxBkc/mqdefault.jpg,"['Vettaikaaran - Uchimandai Full Video', 'Vettaikaaran', 'Veettaikaaran', 'Vetaikaaran', 'Vettaaikaaran', 'Vettaiikaaran', 'Vettaikkaaran', 'Vettaikaran', 'Vettaikaarran', 'Vettaikaaraan', 'Vettaikaarann', 'Vettaikaaran Official Full Song', 'Vettaikaaran Official Video', 'Vettaikaaran Official Song Videos', 'Vettaikaaran Official HD Videos', 'Vettaikaaran Official HD Songs', 'Vettaikaaran Official Tracks', 'Vettaikaaran Official Videos HD', 'Official', 'Videos', '1920']",37333574,191528,4121,PT4M13S
891,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,97o5LirQZMM,Ninaithale Inikkum - Pia.. Pia.. Video | Vijay Antony,https://i.ytimg.com/vi/97o5LirQZMM/mqdefault.jpg,"['Vijay', 'Antony', 'Pia..', '(From', 'Ninaithale', 'Inikkum)', 'Sony', 'Music', 'Entertainment', 'Soundtrack', '(Tamil)', 'Ninaithale Inikkum Pia.. Pia.. Video', 'Ninaithale Inikkum', 'Ninaithale Inikkum Songs', 'Ninaithale Inikkum Videos', 'Ninaithale Inikkum Trailers', 'Ninaithale Inikkum Full Song', 'Ninaithale Inikkum HD Videos', 'Ninaithale Inikkum Movie Songs', 'Ninaithale Inikkum Movie Videos', 'Ninaithale Inikkum Full HD Videos', 'Ninaithale Inikkum Official Songs']",40131992,225925,5802,PT4M5S
892,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,17JGaTnoSAY,"Velayudham - Chillax Video | Vijay, Hansika | Vijay Antony",https://i.ytimg.com/vi/17JGaTnoSAY/mqdefault.jpg,"['Velayudham - Chillax', 'Velayudham', 'Velayudham Songs', 'Velayudham Videos', 'Velayudham Trailers', 'Velayudham Full Song', 'Velayudham Full Video', 'Velayudham HD Songs', 'Velayudham HD Videos', 'Velayudham Movie Songs', 'Velayudham Movie Videos', 'Velayudham Full HD Videos', 'Velayudham Official Songs', 'Velayudham Official Videos', 'Velayudham Official Movie Videos', 'Velayudham Official HD Songs', 'Velayudham Official HD Videos', 'Official']",11821350,86980,1607,PT3M59S
893,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,N2XS64zDA_k,"Rasikkum Seemane - Oh Rasikkum Seemane Video | Srikanth, Navya Nair | Vijay Antony",https://i.ytimg.com/vi/N2XS64zDA_k/mqdefault.jpg,"['Rasikkum Seemane Oh Rasikkum Seemane Video', 'Rasikkum Seemane', 'Yamirukka Bayamey', 'Yaamiruka Bayamey', 'Yaamirukka Baayamey', 'Yaamirukka Bayyamey', 'Yaamirukka Bayameey', 'Rasikkum Seemane Official Songs', 'Rasikkum Seemane Official Videos', 'Rasikkum Seemane Official HD Songs', 'Rasikkum Seemane Official HD Videos', 'Rasikkum Seemane Official Trailer', 'Rasikkum Seemane Official Teaser', 'Rasikkum Seemane Official Full HD Songs', 'Rasikkum', 'Seemane', 'Official']",615876,4744,161,PT4M2S
894,UCTNtRdBAiZtHP9w7JinzfUg,SonyMusicSouthVEVO,yJHRl59BEkE,Panthayam - Surangani Video | Nitin Sathyaa | Vijay Antony,https://i.ytimg.com/vi/yJHRl59BEkE/mqdefault.jpg,"['Panthayam Surangani Video', 'Panthayam', 'Panthayam Songs', 'Panthayam Videos', 'Panthayam Trailers', 'Panthayam Full Song', 'Panthayam Full Video', 'Panthayam HD Songs', 'Panthayam HD Videos', 'Panthayam Movie Songs', 'Panthayam Movie Videos', 'Panthayam Full HD Videos', 'Panthayam Official Songs', 'Panthayam Official Videos', 'Panthayam Official Movie Videos', 'Panthayam Official HD Songs', 'Panthayam Official HD Videos', 'Panthayam Official Trailer', 'Official']",897080,7319,210,PT4M4S
1679,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,Jpq3h3ms4ww,Saripodhaa Sanivaaram - Ullaasam Lyrical Video | Nani | Priyanka Mohan | Jakes Bejoy | Vivek Athreya,https://i.ytimg.com/vi/Jpq3h3ms4ww/mqdefault.jpg,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Songs 2023', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'Tamil Movie Songs', 'Latest Video Songs Tamil', 'latest Tamil Love Songs', 'Telugu Songs 2023', 'Songs in Telugu', 'Telugu Movie Songs', 'Video Songs Telugu', 'new Telugu Songs', '#Nani31', '#Nani31Unchained', '#SaripodhaaSanivaaram', '#Nani', '#PriyankaMohan', '#SJSuryah', '#VivekAthreya', '#JakesBejoy', '#DVVDanayya', '#Kalyandasari', '#KarthikaSrinivas', '#MuraliG', '#DVV']",5955502,107001,1631,PT4M42S
1680,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,2rZyBJ3-4wI,SURYA'S SATURDAY (Tamil) - Ullaasam Lyric Video - Nani | Priyanka | Jakes Bejoy | Vivek Athreya,https://i.ytimg.com/vi/2rZyBJ3-4wI/mqdefault.jpg,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Songs 2023', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'Tamil Movie Songs', 'Latest Video Songs Tamil', 'latest Tamil Love Songs', 'Telugu Songs 2023', 'Songs in Telugu', 'Telugu Movie Songs', 'Video Songs Telugu', 'new Telugu Songs', '#Nani31', '#Nani31Unchained', '#SaripodhaaSanivaaram', '#Nani', '#PriyankaMohan', '#SJSuryah', '#VivekAthreya', '#JakesBejoy', '#DVVDanayya', '#Kalyandasari', '#KarthikaSrinivas', '#MuraliG', '#DVV']",121868,4012,103,PT4M40S
1681,UC56gTxNs4f9xZ7Pa2i5xNzg,Sony Music India,7H2iQ7luRNU,"SURYA'S SATURDAY (Hindi) - Maayane Lyric Video - Nani | Priyanka, Jakes Bejoy, Vivek Athreya",https://i.ytimg.com/vi/7H2iQ7luRNU/mqdefault.jpg,"['sony music india', ""surya's saturday"", 'nani', ""surya's saturday trailer"", ""surya's saturday songs"", 'surya songs', 'nani songs', 'garam garam', 'garam garam song', 'garam garam lyrics', 'garam garam full song', 'JAKES BEJOY', 'jakes bejoy songs', 'jakes bejoy new song', 'jakes bejoy hits', 'vivek athreya', 'sj suryah', '#nani', 'tamil latest song', 'latest tamil hit songs', 'latest song', 'sony music', 'hindi song', 'new hindi song', 'hindi movie song', 'hindi songs', 'new hindi songs', 'latest hindi songs']",93485,3561,104,PT4M39S
1682,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,VYqa20QYicA,"SURYA'S SATURDAY (Kannada) - Ullaasam Lyric Video - Nani | Priyanka, Jakes Bejoy, Vivek Athreya",https://i.ytimg.com/vi/VYqa20QYicA/mqdefault.jpg,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Songs 2023', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'Tamil Movie Songs', 'Latest Video Songs Tamil', 'latest Tamil Love Songs', 'Telugu Songs 2023', 'Songs in Telugu', 'Telugu Movie Songs', 'Video Songs Telugu', 'new Telugu Songs', '#Nani31', '#Nani31Unchained', '#SaripodhaaSanivaaram', '#Nani', '#PriyankaMohan', '#SJSuryah', '#VivekAthreya', '#JakesBejoy', '#DVVDanayya', '#Kalyandasari', '#KarthikaSrinivas', '#MuraliG', '#DVV']",12031,496,23,PT4M40S
1683,UCn4rEMqKtwBQ6-oEwbd4PcA,Sony Music South,Z2vb5OSXjqI,"SURYA'S SATURDAY (Malayalam) - Ullaasam Lyric Video - Nani | Priyanka, Jakes Bejoy, Vivek Athreya",https://i.ytimg.com/vi/Z2vb5OSXjqI/mqdefault.jpg,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Songs 2023', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'Tamil Movie Songs', 'Latest Video Songs Tamil', 'latest Tamil Love Songs', 'Telugu Songs 2023', 'Songs in Telugu', 'Telugu Movie Songs', 'Video Songs Telugu', 'new Telugu Songs', '#Nani31', '#Nani31Unchained', '#SaripodhaaSanivaaram', '#Nani', '#PriyankaMohan', '#SJSuryah', '#VivekAthreya', '#JakesBejoy', '#DVVDanayya', '#Kalyandasari', '#KarthikaSrinivas', '#MuraliG', '#DVV']",12741,542,31,PT4M37S
2740,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,Ha-Hh1qJQQ8,"Archana - Aho Vikramaarka (Telugu) Dev Gill, Chitra Shukla | Ravi Basrur, Sri Krishna, Ch.Purnachary",https://i.ytimg.com/vi/Ha-Hh1qJQQ8/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'malyalam film song', 'malyalam songs']",2554486,26837,94,PT3M44S
2741,UCsk5DhIe6h3KGkixRUcz5oQ,Panorama Music Marathi,luPdrgbKFeg,"Archana - Aho Vikramaarka (Marathi) Dev Gill, Chitra Shukla| Adarsh Shinde, Ravi Basrur, Guru Thakur",https://i.ytimg.com/vi/luPdrgbKFeg/mqdefault.jpg,"['pravin tarde new movie', 'pravin tarde song', 'pravin tarde new movie trailer', 'pravin tarde south movie', 'pravin tarde movies', 'pravin tarde', 'pravin tarde movie song', 'pravin tarde new song', 'dev gill movies', 'south movie', 'south indian movie', 'Aho Vikramaarka', 'aho vikramaarka title track in marathi', 'aho vikramaarka in marathi', 'adrash shinde song', 'new marathi song 2024', 'adarsh shinde new song', 'ravi basrur marathi song', 'marahi film song', 'panorama music marathi']",2741691,3056,75,PT3M44S
2742,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,nm9qyGEw_sM,"Archana - Aho Vikramaarka (Hindi) Dev Gill, Chitra Shukla | Ravi Basrur, Santhosh Venky, Shabbir A",https://i.ytimg.com/vi/nm9qyGEw_sM/mqdefault.jpg,"['aho vikramaarka', 'aho vikramaarka title song', 'aho vikramarka songs', 'new hindi movie song', 'south movie songs', 'south dubbed movie', 'ravi basrur movie', 'ravi basrur songs', 'ravi basrur new song', 'saaj bhatt new song', 'saaj bhatt movie song', 'ravi basrur hit songs', 'dev gill movie', 'title track', 'top hindi song', 'best song of ravi basrur', 'ravi basrur hindi song', 'saaj bhatt songs', 'shabbir ahmed bodyguard', 'panorama music']",1979990,1145,35,PT3M44S
2743,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,UmBEau41Jv8,"Archana Song (Tamil) Aho Vikramaarka | Ravi Basrur | Dev Gill, Chitra Shukla | Anirudh Suswaram",https://i.ytimg.com/vi/UmBEau41Jv8/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'malyalam film song', 'malyalam songs']",1563775,2006,6,PT3M44S
2744,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,we36YnK18aQ,"Archana - Aho Vikramaarka (Kannada) Dev Gill, Chitra Shukla | Ravi Basrur, Manish Dinakar, Varadaraj",https://i.ytimg.com/vi/we36YnK18aQ/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'malyalam film song', 'malyalam songs']",1412888,1021,23,PT3M44S
2770,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,HXPNi3SQZrk,"Aho Vikramaarka అహో! విక్రమార్క (Official Telugu Teaser) | Dev Gill, Pravin Tarde, Chitra Shukla",https://i.ytimg.com/vi/HXPNi3SQZrk/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'aho vikramaarka', 'telugu film', 'magadheera hero', 'magadheera villian', 'magadheera villain name', 'pravin tarde movies', 'pravin tarde in south movie', 'pravin tarde new movie trailer', 'pravin tarde new movie', 'pravin tarde dialogue', 'south movie', 'south movie 2024', 'south movie new', 'south film', 'south indian movie', 'south action movie', 'south indian action movie', 'south movie hindi dubbed', 'south ki film', 'south film hero']",2143469,59286,126,PT1M2S
2771,UCsk5DhIe6h3KGkixRUcz5oQ,Panorama Music Marathi,r0VbEnhbGHA,"Aho Vikramaarka - Official Marathi Teaser | अहो! विक्रमार्का | Dev Gill, Pravin Tarde, Tejaswini P",https://i.ytimg.com/vi/r0VbEnhbGHA/mqdefault.jpg,"['aho vikramaarka', 'telugu film', 'magadheera hero', 'magadheera villian', 'magadheera villain name', 'pravin tarde movies', 'pravin tarde in south movie', 'pravin tarde new movie trailer', 'pravin tarde new movie', 'pravin tarde dialogue', 'south movie', 'south movie 2024', 'south movie new', 'south film', 'south indian movie', 'south action movie', 'south indian action movie', 'south movie hindi dubbed', 'south ki film', 'south film hero', 'south hero', 'marathi film', 'new marathi film']",1076286,2062,116,PT1M2S
2772,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,qarPJGPXmRc,"Aho Vikramaarka - Official Hindi Teaser | Dev Gill, Pravin Tarde, Chitra Shukla, Tejaswini Pandit",https://i.ytimg.com/vi/qarPJGPXmRc/mqdefault.jpg,"['aho vikramaarka', 'telugu film', 'magadheera hero', 'magadheera villian', 'magadheera villain name', 'pravin tarde movies', 'pravin tarde in south movie', 'pravin tarde new movie trailer', 'pravin tarde new movie', 'pravin tarde dialogue', 'south movie', 'south movie 2024', 'south movie new', 'south film', 'south indian movie', 'south action movie', 'south indian action movie', 'south movie hindi dubbed', 'south ki film', 'south film hero', 'south hero']",1339182,18038,203,PT1M2S
2773,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,QHAErq-nPcM,"Aho Vikramaarka ಅಹೋ ವಿಕ್ರಮಾರ್ಕ (Official Kannada Teaser) Dev Gill, Pravin Tarde, Chitra Shukla",https://i.ytimg.com/vi/QHAErq-nPcM/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'aho vikramaarka', 'telugu film', 'magadheera hero', 'magadheera villian', 'magadheera villain name', 'pravin tarde movies', 'pravin tarde in south movie', 'pravin tarde new movie trailer', 'pravin tarde new movie', 'pravin tarde dialogue', 'south movie', 'south movie 2024', 'south movie new', 'south film', 'south indian movie', 'south action movie', 'south indian action movie', 'south movie hindi dubbed', 'south ki film', 'south film hero']",246309,7694,4,PT1M2S
2774,UC1-hsx9d5qeq0LAoY0lgP7w,Panorama Music South,rWt-P5oGjFY,"Aho Vikramaarka அஹோ ! விக்ரமார்க்கா (Official Tamil Teaser) Dev Gill, Pravin Tarde, Chitra Shukla",https://i.ytimg.com/vi/rWt-P5oGjFY/mqdefault.jpg,"['tamil song', 'telugu song', 'new tamil song', 'latest telugu song', 'aho vikramaarka', 'telugu film', 'magadheera hero', 'magadheera villian', 'magadheera villain name', 'pravin tarde movies', 'pravin tarde in south movie', 'pravin tarde new movie trailer', 'pravin tarde new movie', 'pravin tarde dialogue', 'south movie', 'south movie 2024', 'south movie new', 'south film', 'south indian movie', 'south action movie', 'south indian action movie', 'south movie hindi dubbed', 'south ki film', 'south film hero']",1003296,9034,8,PT1M2S
2875,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,svR6O9Uq4rg,Chitralekha (Song) - Blackout | Vikrant Massey | Vishal Mishra @VishalMishraofficial,https://i.ytimg.com/vi/svR6O9Uq4rg/mqdefault.jpg,"['Chitralekha', 'blackout song', 'blackout movie', 'blackout film song', 'vishal mishra new songs', 'new song', 'new hindi song', 'new hindi songs', 'hindi songs', 'new songs', 'hindi new song', 'latest bollywood songs', 'vishal mishra song', 'vikrant massey new song', 'vikrant massey song', 'vishal mishra film', 'vishal mishra latest song', 'mouni roy video', 'mouni roy songs', 'chitralekha song', 'vikrant massey film', 'panorama music', '4K', 'less than 4 minutes', '24 May 2024', 'hindi song 2024', '2024 song']",6749122,55037,10173,PT2M13S
2876,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,tIajHtT6R6E,"Blackout Trailer | Vikrant Massey, Mouni Roy, Sunil Grover | Streaming On JioCinema Premium |7th Jun",https://i.ytimg.com/vi/tIajHtT6R6E/mqdefault.jpg,"['blackout trailer', 'mouni roy', 'sunil grover', 'blackout', 'blackout songs', 'hindi film trailer', 'blackout movie', 'blackout first look', 'blackout vikrant massey', 'blackout song', 'karan sonawane', 'saurabh ghadge', 'orange juice gang', 'devang shashin bhavsar', 'vishal mishra', 'blackout full movie', 'blackout jio cinema', 'blackout new releases', 'blackout hindi movie', 'chitralekha song', 'blackout on jio cinema', 'panorama music']",890734,7720,108,PT2M41S
2877,UC25UGbOHCuT5Jht2ItRXTqQ,Vishal Mishra - Topic,D-VL7IHqe60,"Chitralekha (From ""Blackout"")",https://i.ytimg.com/vi/D-VL7IHqe60/mqdefault.jpg,"['Vishal Mishra', 'Chitralekha']",23705,330,18,PT2M54S
2878,UC25UGbOHCuT5Jht2ItRXTqQ,Vishal Mishra - Topic,L_nipD8pY8A,Kya Hua,https://i.ytimg.com/vi/L_nipD8pY8A/mqdefault.jpg,"['Vishal Mishra', 'Blackout', 'Kya Hua']",12967,176,2,PT3M54S
2879,UC25UGbOHCuT5Jht2ItRXTqQ,Vishal Mishra - Topic,apk2lRPZuzY,Chor,https://i.ytimg.com/vi/apk2lRPZuzY/mqdefault.jpg,"['Vishal Mishra', 'Suraj Jagan', 'Blackout', 'Chor']",4030,55,1,PT2M42S
2880,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,Ez7NrwCcMTA,"Kya Hua (Song) - Vishal Mishra | Blackout | Vikrant Massey, Sunil Grover, Mouni Roy | Karan, Saurabh",https://i.ytimg.com/vi/Ez7NrwCcMTA/mqdefault.jpg,"['kya hua', 'kya hua song', 'blackout songs', 'blackout movie song', 'new song', 'new hindi song', 'hindi songs', 'new songs', 'hindi new song', 'latest bollywood songs', 'vishal mishra song', 'vishal mishra new song', 'vishal mishra latest song', 'latest hindi song', 'mid night songs', 'mouni roy song', 'sunil grover film', 'Kya hua kyun hua', 'kya hua vishal mishra', 'blackout movie', 'songs of blackout', 'blackout film song', 'vikrant massey songs', 'blackout', 'blackout video song', 'vishal mishra balckout']",10625524,56858,5190,PT2M39S
2881,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,Z6gmg9KidW0,Blackout: Chitralekha - Lyrical Video | Vishal Mishra | Vikrant Massey,https://i.ytimg.com/vi/Z6gmg9KidW0/mqdefault.jpg,"['Chitralekha', 'blackout song', 'blackout movie', 'blackout film song', 'vishal mishra new songs', 'new song', 'new hindi song', 'new hindi songs', 'hindi songs', 'new songs', 'hindi new song', 'latest bollywood songs', 'vishal mishra song', 'vikrant massey new song', 'vikrant massey song', 'vishal mishra film', 'vishal mishra latest song', 'mouni roy video', 'mouni roy songs', 'chitralekha song', 'vikrant massey film', 'panorama music', '4K', 'less than 4 minutes', '24 May 2024', 'hindi song 2024', '2024 song']",628,25,1,PT2M13S
2882,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,0bBMUtBDnxs,"Vishal Mishra - Chor (Song) | Blackout | Vikrant Massey, Mouni Roy, Sunil Grover | Suraj Jagan",https://i.ytimg.com/vi/0bBMUtBDnxs/mqdefault.jpg,"['chor', 'chor song', 'vishal mishra song', 'blackout songs', 'sunil grover', 'mouni roy', 'vishal mishra', 'vishal mishra songs', 'vishal mishra live', 'vishal mishra new song', 'vishal mishra music', 'vishal mishra hits', 'pehle bhi main vishal mishra', 'vishal mishra all song', 'vishal mishra best', 'vishal mishra cover', 'best of vishal mishra', 'vishal mishra mashup', 'vishal mishra lofi', 'vishal mishra galti', 'vishal mishra aaj bhi', 'aaj bhi vishal mishra', 'vishal mishra chor song']",255800,300,6,PT2M45S
3207,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,8NMPyD6MMNQ,"Jaaney Do (Full Video) Vidya B, Pratik G, Ileana D, Sendhil | Tushar Joshi, Subhajit M",https://i.ytimg.com/vi/8NMPyD6MMNQ/mqdefault.jpg,"['Jaane do', 'do aur do pyar film song', 'vidya balan songs', 'vidya balan new film', 'vidya balan movie', 'vidya balan song', ""ileana d'cruz songs"", 'pratik gandhi new movie', 'hindi song 2024', 'romantic song 2024', 'bollywood song 2024', 'bollywood movie song 2024', 'panorama music', 'hindi gaana', 'hindi gana', 'hindi song', 'hindi new song', 'hindi song new', 'hindi song love', 'jaaney do song']",1225,44,3,PT2M53S
3208,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,4_ZlvBVOC7I,"Ta Ra Ta Ra Ta (Full Video)Do Aur Do Pyaar | Vidya B, Pratik G, Ileana D, Sendhil R | Vishal Dadlani",https://i.ytimg.com/vi/4_ZlvBVOC7I/mqdefault.jpg,"['ta ra ta ra ta', 'ta ra ta ra song', 'ta ra ta ra ta song', 'do aur do pyaar song', 'do aur do pyaar film song', 'tara tara song', 'do aur do pyaar', 'vidya balan new film', 'vidya balan latest song', 'pratik gandhi new film', 'pratik gandhi new video', 'vishal dadlani new song', 'latest hindi song', 'latest song 2024', 'bollywood romantic song', 'latest song new', 'vishal dadlani songs', 'vishal dadlani singing', 'vishal dadlani hit songs', 'panorama music', 'pratik gandhi new movie', 'pratik gandhi', 'vidya balan']",3782,56,4,PT4M11S
3209,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,8g66-4bItXs,"Jazbaati Hai Dil - Full Video | Armaan Malik, Ananya Birla, Lost Stories | Vidya B, Pratik G",https://i.ytimg.com/vi/8g66-4bItXs/mqdefault.jpg,"['Jazbaati Hai Dil', 'do aur do pyaar song', 'do aur do pyar film song', 'vidya balan songs', 'vidya balan new film', 'vidya balan movie', 'vidya balan song', ""ileana d'cruz songs"", 'pratik gandhi new movie', 'armaan malik new song', 'arman malik latest song', 'ananya birla new song', 'ananya bilya song 2024', 'hindi song 2024', 'romantic song 2024', 'bollywood song 2024', 'bollywood movie song 2024', 'panorama music', 'hindi gaana', 'hindi gana', 'hindi song', 'hindi new song', 'hindi song new', 'hindi song love']",17969,257,5,PT3M12S
3210,UCPMkrpLpIMku6T9SLikQSVA,Panorama Music,h8z6sQBBZXA,"Tu Hai Kahaan (Full Video) | The Local Train ft. Lucky Ali | Vidya Balan, Pratik Gandhi",https://i.ytimg.com/vi/h8z6sQBBZXA/mqdefault.jpg,"['tu hai kahaan', 'tu hai kahan song', 'do aur do pyar songs', 'lucky ali song', 'lucky ali new song', 'lucky ali', 'lucky ali film song', 'lucky ali movie song', 'lucky ali songs 2024', 'vidya balan new movie', 'vidya balan new songs', 'vidya balan song', 'pratik gandhi movie', 'pratik gandhi', 'the local train songs', 'local train new song', 'vidya balan', 'do aur do pyaar', 'love song', 'bollywood romantic song', 'lucky ali 2024 songs', 'local train movie song', 'tu hai kahan lucky ali', 'tu hai kahan']",13574,289,23,PT3M21S
